pc,x,y,block,street_name,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1 ROOM,2 ROOM,3 ROOM,4 ROOM,5 ROOM,EXECUTIVE,MULTI GENERATION,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,town
643987,103.695061,1.336688,987B,JURONG WEST ST 93,18.0,2001.0,Y,N,N,N,N,N,JW,101.0,0.0,0.0,0.0,36.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
644987,103.69536,1.336696,987C,BUANGKOK GREEN,18.0,2013.0,Y,N,N,Y,N,N,HG,133.0,0.0,0.0,33.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
531988,103.877396,1.379469,987C,JURONG WEST ST 93,18.0,2001.0,Y,N,N,N,N,N,JW,101.0,0.0,0.0,0.0,36.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
641988,103.695696,1.3365049999999998,987D,JURONG WEST ST 93,18.0,2002.0,Y,N,N,Y,N,N,JW,99.0,0.0,0.0,0.0,34.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
532988,103.877338,1.3798629999999998,988A,BUANGKOK GREEN,20.0,2013.0,Y,N,N,N,N,N,HG,75.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
642988,103.695763,1.336213,988A,JURONG WEST ST 93,18.0,2001.0,Y,N,N,Y,N,N,JW,96.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
533988,103.877404,1.380274,988B,BUANGKOK GREEN,20.0,2013.0,Y,N,N,N,N,N,HG,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
643988,103.695746,1.335843,988B,JURONG WEST ST 93,15.0,2001.0,Y,N,N,N,N,N,JW,56.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
641989,103.694581,1.3359370000000002,988C,BUANGKOK GREEN,20.0,2013.0,Y,N,N,N,N,N,HG,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
642989,103.694855,1.335932,988C,JURONG WEST ST 93,18.0,2001.0,Y,Y,N,N,N,N,JW,96.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
643989,103.695147,1.335872,989A,JURONG WEST ST 93,18.0,2001.0,Y,N,N,N,N,N,JW,99.0,0.0,0.0,0.0,34.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
644989,103.695403,1.335888,989B,JURONG WEST ST 93,18.0,2001.0,Y,N,N,N,N,N,JW,101.0,0.0,0.0,0.0,36.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
380099,103.884178,1.321328,989C,JURONG WEST ST 93,18.0,2001.0,Y,N,N,N,N,N,JW,101.0,0.0,0.0,0.0,36.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
460099,103.939408,1.333999,989D,JURONG WEST ST 93,18.0,2001.0,Y,N,N,N,N,N,JW,99.0,0.0,0.0,0.0,34.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
140099,103.801213,1.307377,99,ALJUNIED CRES,12.0,1977.0,Y,N,N,N,N,N,GL,154.0,0.0,0.0,132.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
390099,103.88823,1.308604,99,BEDOK NTH AVE 4,25.0,1978.0,Y,Y,N,N,N,N,BD,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
320099,103.853719,1.320865,99,C'WEALTH CRES,10.0,1964.0,Y,N,N,N,N,N,QT,97.0,0.0,10.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
641990,103.695086,1.335261,99,OLD AIRPORT RD,10.0,1962.0,Y,N,N,N,N,N,GL,108.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,GEYLANG
642990,103.694804,1.335261,99,WHAMPOA DR,25.0,1973.0,Y,Y,N,N,N,N,KWN,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
643990,103.694649,1.335499,99A,LOR 2 TOA PAYOH,17.0,1992.0,Y,N,N,N,N,N,TP,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
310099,103.846944,1.338848,997C,BUANGKOK CRES,16.0,2017.0,Y,N,N,N,N,N,HG,165.0,0.0,0.0,0.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
311099,103.8472,1.338704,998A,BUANGKOK CRES,18.0,2018.0,Y,N,N,N,N,N,HG,185.0,0.0,102.0,33.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
312099,103.847628,1.339234,998B,BUANGKOK CRES,17.0,2018.0,Y,N,N,N,N,N,HG,174.0,0.0,96.0,31.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
162009,103.82861,1.286967,999A,BUANGKOK CRES,18.0,2018.0,Y,N,N,N,N,N,HG,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,170.0,0.0,0.0,HOUGANG
163009,103.828986,1.287,999B,BUANGKOK CRES,17.0,2018.0,Y,N,N,N,N,N,HG,126.0,0.0,0.0,31.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
400001,103.9024634,1.320657645,1,EUNOS CRES,14.0,1977.0,Y,N,N,Y,N,N,GL,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,GEYLANG
271001,103.7967324,1.3092193779999999,1,HOLLAND CL,13.0,1973.0,Y,N,N,Y,N,N,QT,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,QUEENSTOWN
161001,103.8399342,1.288231015,1,JLN KUKOH,17.0,1969.0,Y,N,Y,Y,N,N,CT,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,14.0,14.0,CENTRAL AREA
200001,103.85896740000001,1.3075823020000001,1,MAUDE RD,14.0,1970.0,Y,Y,N,Y,N,N,KWN,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,KALLANG/WHAMPOA
300001,103.8424938,1.325571131,1,THOMSON RD,4.0,1977.0,Y,Y,N,N,N,N,KWN,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,KALLANG/WHAMPOA
390010,103.88445820000001,1.3063411459999998,1A,EUNOS CRES,2.0,1981.0,Y,Y,N,N,N,N,GL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,GEYLANG
190010,103.8635628,1.30555234,10,HOLLAND AVE,14.0,1973.0,Y,N,N,N,N,N,QT,101.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
380100,103.8841294,1.320959012,10,MARSILING DR,22.0,1975.0,Y,Y,N,N,N,N,WL,84.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
080101,103.8360458,1.275241413,101,ANG MO KIO AVE 3,12.0,1977.0,Y,N,N,N,N,N,AMK,88.0,0.0,0.0,0.0,12.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
751101,103.8304541,1.4517389280000002,101,CLEMENTI ST 14,15.0,1984.0,Y,N,N,N,N,N,CL,112.0,0.0,0.0,0.0,18.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLEMENTI
752101,103.83117490000001,1.451663104,101,HOUGANG AVE 1,9.0,1983.0,Y,N,N,Y,N,N,HG,108.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
080102,103.8362355,1.27472973,102,BEDOK NTH AVE 4,14.0,1976.0,Y,N,N,N,N,N,BD,150.0,0.0,0.0,118.0,26.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
341102,103.87150179999999,1.337356638,102,C'WEALTH CRES,10.0,1964.0,Y,N,N,N,N,N,QT,95.0,0.0,10.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
751102,103.8322276,1.451193905,102,CLEMENTI ST 14,4.0,1984.0,Y,N,N,N,N,N,CL,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,CLEMENTI
101102,103.81333240000001,1.2802913459999998,102,GANGSA RD,10.0,1986.0,Y,N,N,N,N,N,BP,90.0,0.0,0.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
342102,103.8718471,1.336220454,102,HOUGANG AVE 1,13.0,1983.0,Y,Y,N,N,N,N,HG,90.0,0.0,0.0,19.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
752102,103.8314364,1.451239704,102,JLN RAJAH,12.0,1980.0,Y,Y,N,N,N,N,KWN,198.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
380103,103.88327029999999,1.320516922,102,POTONG PASIR AVE 1,16.0,1983.0,Y,Y,N,Y,N,N,TP,167.0,0.0,0.0,144.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
140103,103.800214,1.30834597,102,TOWNER RD,4.0,1983.0,Y,Y,N,N,N,N,KWN,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
310103,103.8481846,1.34010929,102B,PUNGGOL FIELD,17.0,2001.0,Y,N,N,N,N,N,PG,86.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
751103,103.830534,1.451030061,103,C'WEALTH CRES,10.0,1964.0,Y,N,N,N,N,N,QT,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,QUEENSTOWN
752103,103.8312387,1.450565995,103,HENDERSON CRES,14.0,1967.0,Y,N,N,N,N,N,BM,140.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
140104,103.7999769,1.3079587529999999,103,SPOTTISWOODE PK RD,25.0,1976.0,Y,N,N,N,N,N,BM,94.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
160104,103.8244609,1.281025155,103,YISHUN RING RD,4.0,1984.0,Y,Y,N,N,N,N,YS,64.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YISHUN
310104,103.8491078,1.340108877,103B,DEPOT RD,20.0,1999.0,Y,N,N,N,N,N,BM,76.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
751104,103.8322642,1.450360834,104,HENDERSON CRES,12.0,1967.0,Y,N,N,N,N,N,BM,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
752104,103.831645,1.4503747230000001,104,JLN RAJAH,25.0,1983.0,Y,N,N,Y,N,N,KWN,144.0,0.0,0.0,0.0,48.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
753104,103.8317739,1.44970558,104,LOR 1 TOA PAYOH,10.0,1967.0,Y,N,N,N,N,N,TP,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,TOA PAYOH
754104,103.83247270000001,1.4498641140000001,104,PASIR RIS ST 12,11.0,1988.0,Y,N,N,Y,N,N,PRC,130.0,0.0,0.0,0.0,78.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
160105,103.8249355,1.280632398,104A,CANBERRA ST,15.0,2017.0,Y,N,N,N,N,N,SB,140.0,0.0,0.0,42.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
310105,103.8491094,1.340422641,104B,CANBERRA ST,15.0,2017.0,Y,N,N,N,N,N,SB,168.0,0.0,70.0,28.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
080105,103.83448220000001,1.273800756,105,ANG MO KIO AVE 4,10.0,1977.0,Y,N,N,N,N,N,AMK,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
341105,103.87043059999999,1.334006992,105,BT PURMEI RD,13.0,1982.0,Y,N,N,N,N,N,BM,144.0,0.0,0.0,96.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
101105,103.81140570000001,1.281071165,105,CLEMENTI ST 12,4.0,1984.0,Y,Y,N,N,N,N,CL,42.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CLEMENTI
342105,103.87049040000001,1.3334740390000002,105,HENDERSON CRES,24.0,1974.0,Y,N,N,Y,N,N,BM,270.0,0.0,0.0,264.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
140106,103.79959129999999,1.308226033,105,SPOTTISWOODE PK RD,25.0,1976.0,Y,N,N,N,N,N,BM,94.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
160106,103.82452359999999,1.280242587,105,WOODLANDS ST 13,13.0,1984.0,Y,Y,N,N,N,N,WL,111.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
310106,103.848185,1.340421956,105B,EDGEFIELD PLAINS,17.0,2001.0,Y,N,N,N,N,N,PG,85.0,0.0,0.0,0.0,28.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
341106,103.87125970000001,1.334139,106,HENDERSON CRES,14.0,1973.0,Y,Y,N,Y,N,N,BM,130.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
751106,103.8331009,1.448505769,106,HOUGANG AVE 1,4.0,1982.0,Y,Y,N,N,N,N,HG,51.0,0.0,0.0,41.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,HOUGANG
342106,103.87116479999999,1.3336421109999999,106,JLN RAJAH,10.0,1983.0,Y,N,N,N,N,N,KWN,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
752106,103.8332352,1.4480429069999998,106,JURONG EAST ST 13,25.0,1982.0,Y,Y,N,N,N,N,JE,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG EAST
141107,103.7996441,1.307946918,106,WOODLANDS ST 13,4.0,1984.0,Y,N,N,N,N,N,WL,16.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
080107,103.8349179,1.273594959,107,ALJUNIED CRES,12.0,1980.0,Y,N,N,Y,N,N,GL,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
751107,103.83314240000001,1.449765172,107,BT PURMEI RD,13.0,1982.0,Y,Y,N,N,N,N,BM,144.0,0.0,0.0,84.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
752107,103.8335069,1.4491659119999998,107,GANGSA RD,13.0,1986.0,Y,N,N,Y,N,N,BP,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
753107,103.8338716,1.4485609469999998,107,JLN RAJAH,13.0,1983.0,Y,Y,N,N,N,N,KWN,96.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
751108,103.8312747,1.447760566,108,BT BATOK WEST AVE 6,8.0,1984.0,Y,N,N,Y,N,N,BB,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
752108,103.8318569,1.4481895169999999,108,C'WEALTH CRES,10.0,1964.0,Y,N,N,N,N,N,QT,76.0,0.0,7.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,QUEENSTOWN
753108,103.8317962,1.447353301,108,HOUGANG AVE 1,4.0,1982.0,Y,Y,N,N,N,N,HG,70.0,0.0,0.0,66.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
331010,103.8605054,1.314991389,109,LOR 1 TOA PAYOH,10.0,1968.0,Y,Y,N,N,N,N,TP,99.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
332010,103.86031290000001,1.315477153,109,POTONG PASIR AVE 1,4.0,1983.0,Y,N,N,N,N,N,TP,72.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
333010,103.86064449999999,1.315842362,109,SPOTTISWOODE PK RD,24.0,1977.0,Y,N,N,N,N,N,BM,92.0,0.0,0.0,0.0,0.0,88.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
162011,103.8380303,1.28726394,11,JOO SENG RD,20.0,1982.0,Y,N,N,N,N,N,TP,76.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
160110,103.82669820000001,1.279747556,110,BEDOK RESERVOIR RD,12.0,1985.0,Y,N,N,N,N,N,BD,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
101110,103.80924279999999,1.2814282479999999,110,SERANGOON NTH AVE 1,4.0,1984.0,Y,N,N,N,N,N,SGN,24.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
160111,103.8261859,1.280321136,111,BT BATOK WEST AVE 6,25.0,1984.0,Y,N,N,N,N,N,BB,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
380113,103.8861593,1.320525959,112,SIMEI ST 1,11.0,1987.0,Y,N,N,N,N,N,TAP,120.0,0.0,0.0,0.0,48.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
322113,103.86019470000001,1.321425756,113,SERANGOON NTH AVE 1,4.0,1984.0,Y,N,N,N,N,N,SGN,48.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
323113,103.8605682,1.321181401,113,SIMEI ST 1,11.0,1987.0,Y,N,N,N,N,N,TAP,80.0,0.0,0.0,0.0,34.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
324113,103.8603317,1.320882353,113,TAMPINES ST 11,9.0,1981.0,Y,N,N,Y,N,N,TAP,112.0,0.0,0.0,80.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
325113,103.8597637,1.3201485990000001,113,TAO CHING RD,10.0,1971.0,Y,N,N,N,N,N,JW,140.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
380115,103.8872777,1.32131988,114,POTONG PASIR AVE 1,13.0,1984.0,Y,Y,N,N,N,N,TP,136.0,0.0,0.0,92.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
560115,103.83640009999999,1.3729557030000001,114,RIVERVALE WALK,17.0,1998.0,Y,N,N,N,N,N,SK,96.0,0.0,0.0,0.0,64.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
160115,103.82648929999999,1.281081396,115,BISHAN ST 12,9.0,1985.0,Y,N,N,Y,N,N,BH,115.0,0.0,0.0,64.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
341115,103.87261640000001,1.336462339,115,PASIR RIS ST 11,11.0,1988.0,Y,N,N,Y,N,N,PRC,100.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
751115,103.82914079999999,1.4466221519999998,115,PENDING RD,12.0,1986.0,Y,N,N,N,N,N,BP,132.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
752115,103.82941690000001,1.446311229,115,RIVERVALE WALK,17.0,1998.0,Y,N,N,N,N,N,SK,122.0,0.0,0.0,0.0,56.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
343115,103.87288670000001,1.337203978,115,TECK WHYE LANE,12.0,1987.0,Y,N,N,N,N,N,CCK,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
753115,103.8298262,1.4460758999999999,115,WHAMPOA RD,14.0,1993.0,Y,N,N,Y,N,N,KWN,98.0,0.0,0.0,0.0,18.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
754115,103.8289916,1.4455435719999998,115A,ALKAFF CRES,17.0,2019.0,Y,Y,N,Y,N,N,TP,96.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
380116,103.8867006,1.321245705,115A,CANBERRA WALK,11.0,2017.0,Y,N,N,N,N,N,SB,140.0,0.0,70.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEMBAWANG
610116,103.72325740000001,1.334809879,116,BEDOK NTH RD,13.0,1977.0,Y,N,N,N,N,N,BD,214.0,0.0,0.0,176.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
160116,103.8266598,1.2814103909999999,116,BISHAN ST 12,9.0,1985.0,Y,Y,N,N,N,N,BH,110.0,0.0,0.0,64.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
751116,103.83002040000001,1.445379067,116,MARSILING RISE,4.0,1985.0,Y,N,N,N,N,N,WL,12.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
321116,103.8605584,1.327053125,116,PASIR RIS ST 11,4.0,1988.0,Y,N,N,N,N,N,PRC,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
322116,103.8608074,1.32754908,116,POTONG PASIR AVE 1,4.0,1984.0,Y,N,N,N,N,N,TP,40.0,0.0,0.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
151117,103.8219072,1.284301055,116B,RIVERVALE DR,17.0,1998.0,Y,N,N,N,N,N,SK,131.0,0.0,0.0,0.0,34.0,65.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
610117,103.7230732,1.335096949,117,BEDOK NTH RD,13.0,1977.0,Y,Y,N,Y,N,N,BD,211.0,0.0,0.0,170.0,36.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
160117,103.8268395,1.281707006,117,BISHAN ST 12,25.0,1986.0,Y,N,N,N,N,N,BH,92.0,0.0,0.0,0.0,0.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
521117,103.94619759999999,1.345235925,117,JLN BT MERAH,12.0,1968.0,Y,N,N,Y,N,N,BM,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,18.0,0.0,BUKIT MERAH
751117,103.8305186,1.444979656,117,PASIR RIS ST 11,11.0,1988.0,Y,N,N,N,N,N,PRC,90.0,0.0,0.0,0.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
321117,103.8611384,1.3282335840000001,117,PENDING RD,4.0,1986.0,Y,Y,N,N,N,N,BP,26.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
752117,103.83015959999999,1.444795698,117,SERANGOON NTH AVE 1,13.0,1984.0,Y,N,N,N,N,N,SGN,96.0,0.0,0.0,0.0,18.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERANGOON
322117,103.86080190000001,1.328164948,117,SIMEI ST 1,11.0,1987.0,Y,N,N,N,N,N,TAP,120.0,0.0,0.0,0.0,48.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TAMPINES
151118,103.8207762,1.284134284,117B,JLN TENTERAM,30.0,2016.0,Y,N,N,N,N,N,KWN,174.0,0.0,0.0,58.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
610118,103.7229066,1.33538116,117C,RIVERVALE DR,17.0,1998.0,Y,N,N,N,N,N,SK,96.0,0.0,0.0,0.0,32.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
341118,103.87377729999999,1.3364902840000001,118,LOR 1 TOA PAYOH,10.0,1967.0,Y,N,N,N,N,N,TP,118.0,0.0,0.0,116.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
751118,103.829635,1.4446369959999998,118,MARSILING RISE,12.0,1984.0,Y,N,N,N,N,N,WL,57.0,0.0,0.0,0.0,0.0,11.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
752118,103.8294614,1.4450277180000002,118,PENDING RD,12.0,1986.0,Y,N,N,N,N,N,BP,132.0,0.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
380119,103.88605809999999,1.320128873,118,YISHUN RING RD,9.0,1982.0,Y,N,N,N,N,N,YS,144.0,0.0,0.0,96.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YISHUN
151119,103.8047158,1.285938935,118C,JLN MEMBINA,30.0,2001.0,Y,N,N,N,N,N,BM,143.0,0.0,0.0,0.0,58.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
751119,103.831131,1.4460463140000002,119,MCNAIR RD,15.0,1986.0,Y,Y,N,N,N,N,KWN,96.0,0.0,0.0,0.0,68.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
752119,103.83157750000001,1.446370186,119,PENDING RD,4.0,1987.0,Y,N,N,N,N,N,BP,28.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
